station_id	first_date	first_year	last_date	last_year	data_days	data_starts	data_ends	code	name	lon	lat	boro	region_id	geoid
3893	2019-11-07	2019	2020-12-31	2020	416	6318	6357		Rockaway Ave & Bainbridge St	-73.91166642	40.68319988	BK	71	316
3824	2019-11-09	2019	2020-12-31	2020	402	4394	4368		Van Sinderen Ave & Truxton St	-73.90369	40.6786	BK	71	316
3878	2019-11-12	2019	2020-12-31	2020	372	1467	1462		Cypress Ave & George St	-73.90271	40.69812	QN	71	405
3867	2019-11-13	2019	2020-12-31	2020	310	1135	1178		Somers St & Broadway	-73.90474	40.67945	BK	71	316
3882	2019-11-14	2019	2020-12-31	2020	410	4092	4122		Norman St & Wyckoff Ave	-73.90311	40.69517	QN	71	405
3883	2019-11-14	2019	2020-12-31	2020	362	2012	1962		Harman St & Seneca Ave	-73.91292	40.70577	QN	71	405
3895	2019-11-14	2019	2020-12-31	2020	379	1914	1772		Cypress Ave & Palmetto St	-73.90876293	40.70157341	QN	71	405
3892	2019-11-15	2019	2020-12-31	2020	412	7285	7286		38 Ave & 29 St	-73.93367	40.75473	QN	71	401
3876	2019-11-15	2019	2020-12-31	2020	405	4755	4809		Forest Ave & Summerfield St	-73.89795	40.69922	QN	71	405
3899	2019-11-15	2019	2020-12-31	2020	405	5825	5870		Manhattan Av & Leonard St	-73.94844	40.72084	BK	71	301
3874	2019-11-16	2019	2020-12-31	2020	382	2906	2825		Menahan St & Seneca Ave	-73.91054	40.70461	QN	71	405
3898	2019-11-18	2019	2020-12-31	2020	389	19889	18303		E 63 St & 3 Ave	-73.9646	40.763954	MN	71	108
3873	2019-11-18	2019	2020-12-31	2020	386	2722	2621		Madison St & Cypress Ave	-73.90742	40.70068	QN	71	405
3900	2019-11-19	2019	2020-12-31	2020	407	5326	5326		Morgan Ave & Lombardy St	-73.93889	40.72226	BK	71	301
3875	2019-11-21	2019	2020-12-31	2020	335	960	935		Stephen St & Seneca Ave	-73.9007	40.6988	QN	71	405
3886	2019-11-21	2019	2020-12-31	2020	365	1995	1939		Menahan St & Onderdonk Ave	-73.9096	40.70553	QN	71	405
3885	2019-11-22	2019	2020-12-31	2020	368	2262	2268		Onderdonk Ave & Gates Ave	-73.90737	40.70413	QN	71	405
3896	2019-11-22	2019	2020-12-31	2020	388	2648	2606		Madison St & Seneca Ave	-73.90625	40.70183	QN	71	405
3880	2019-11-26	2019	2020-12-31	2020	374	1837	1849		Willoughby Ave & Onderdonk Ave	-73.91727	40.7098	QN	71	405
3831	2019-11-27	2019	2020-12-31	2020	395	5539	5487		Broadway & Hancock St	-73.9168	40.68663	BK	71	304
3887	2019-11-27	2019	2020-12-31	2020	390	3051	3049		Flushing Ave & Woodward Ave	-73.91873	40.71246	QN	71	405
3901	2019-11-27	2019	2020-12-31	2020	364	2406	2267		Stanhope St & Fairview Ave	-73.91116	40.70998	QN	71	405
3908	2019-11-27	2019	2020-01-10	2020	45	2156	2273		Battery Pl & Greenwich St	-74.01507	40.70463	MN	71	101
3872	2019-11-27	2019	2020-12-31	2020	350	1743	1730		Hancock St & Wyckoff Ave	-73.90674	40.6972	QN	71	405
3903	2019-11-28	2019	2020-12-31	2020	390	3553	3578		Jefferson Ave & Evergreen Ave	-73.91458	40.68989	BK	71	304
3859	2019-12-03	2019	2020-12-31	2020	394	8645	8727		Lorimer St & Calyer St	-73.95414	40.72795	BK	71	301
3877	2019-12-04	2019	2020-12-31	2020	383	3891	3794		Madison St & Forest Ave	-73.90245	40.70555	QN	71	405
3888	2019-12-04	2019	2020-12-31	2020	373	2246	2083		Woodward Ave & Harman St	-73.91092	40.70793	QN	71	405
3907	2019-12-05	2019	2020-12-31	2020	381	4346	4207		Central Ave & Melrose St	-73.93039	40.70112	BK	71	304
3739	2019-12-12	2019	2020-12-31	2020	385	22949	22988		Perry St & Greenwich Ave	-74.000939	40.735918	MN	71	102
3731	2019-12-13	2019	2020-12-31	2020	384	17654	17423		W 47 St & 6 Ave	-73.98255	40.758397	MN	71	105
3744	2019-12-13	2019	2020-12-31	2020	385	42297	41589		1 Ave & E 5 St	-73.986389	40.725864	MN	71	103
3897	2019-12-17	2019	2020-12-31	2020	355	1953	1877		Onderdonk Ave & Dekalb Ave	-73.91497	40.70863	QN	71	405
3902	2019-12-17	2019	2020-12-31	2020	346	1917	1909		Fairview Ave & Linden St	-73.90632	40.70694	QN	71	405
3740	2019-12-18	2019	2020-12-31	2020	379	26130	27305		W Broadway & W Houston St	-74.000472	40.726378	MN	71	102
3785	2019-12-18	2019	2020-12-29	2020	374	33133	32883		W 42 St & 6 Ave	-73.98455	40.75492	MN	71	105
3910	2019-12-18	2019	2020-12-31	2020	373	2488	2447		Greene Ave & Grandview Ave	-73.907856	40.709697	QN	71	405
3884	2019-12-20	2019	2020-12-31	2020	347	1866	1848		Centre St & Seneca Ave	-73.9022	40.69969	QN	71	405
3909	2019-12-21	2019	2020-12-31	2020	363	3068	3007		Madison St & Woodward Ave	-73.90408	40.70408	QN	71	405
3911	2019-12-26	2019	2020-12-31	2020	371	8368	8470		Wyckoff St & Nevins St	-73.984275	40.683426	BK	71	306
3912	2020-01-06	2020	2020-03-04	2020	3	3	3	T1	MTL-AOS-5.1	-73.9597	40.7903	MN	71	164
3905	2020-01-08	2020	2020-12-31	2020	358	34004	34746		4 Ave & E 12 St	-73.99011	40.732647	MN	71	102
3738	2020-01-09	2020	2020-12-31	2020	357	18294	18295		Delancey St & Eldridge St	-73.991479	40.719383	MN	71	103
3786	2020-01-09	2020	2020-12-31	2020	357	22638	23543		Division St & Bowery	-73.996732	40.714193	MN	71	103
3736	2020-01-16	2020	2020-06-30	2020	167	7589	7510		E 12 St & Ave C	-73.976831	40.727243	MN	71	103
3917	2020-01-21	2020	2020-12-31	2020	345	5258	5340		Willoughby St & Ashland Pl	-73.97877	40.69178	BK	71	302
3916	2020-01-24	2020	2020-12-31	2020	343	24263	24596		Pearl St & Peck Slip	-74.002751	40.708485	MN	71	101
3918	2020-01-28	2020	2020-12-31	2020	338	19657	19734		Avenue D & E 8 St	-73.975767	40.72387	MN	71	103
3913	2020-02-04	2020	2020-12-31	2020	331	10302	10527		Sands St Gate	-73.979827	40.699569	BK	71	302
3914	2020-02-06	2020	2020-12-31	2020	287	11373	10933		West End Ave & W 78 St	-73.981687	40.783786	MN	71	107
3600	2020-02-14	2020	2020-12-31	2020	319	10938	10912		31 Ave & Steinway St	-73.9170071	40.7611488	QN	71	401
3808	2020-02-21	2020	2020-12-31	2020	314	6509	6478		24 St & 41 Ave	-73.939991	40.752474	QN	71	401
3735	2020-02-28	2020	2020-12-31	2020	309	41775	42103		W 30 St & 10 Ave	-74.002353	40.752694	MN	71	104
3919	2020-03-20	2020	2020-12-07	2020	271	27917	29854		Wall St & South St	-74.00637	40.70437	MN	71	101
3992	2020-04-14	2020	2020-12-31	2020	271	23738	20558		W 169 St & Fort Washington Ave	-73.9421253	40.8428422	MN	71	112
3906	2020-04-30	2020	2020-12-31	2020	250	63663	63965		West St & Liberty St	-74.014847	40.711444	MN	71	101
3993	2020-05-01	2020	2020-07-08	2020	69	11156	11308		W 59 St & West End Ave	-73.990625	40.771771	MN	71	107
3994	2020-05-02	2020	2020-12-31	2020	240	6940	6958		2 Ave & E 125 St	-73.933509	40.802554	MN	71	111
3988	2020-05-06	2020	2020-12-30	2020	222	956	995		E 128 St & 3 Ave	-73.934077	40.805631	MN	71	111
3921	2020-05-07	2020	2020-12-31	2020	238	2958	2961		Willis Ave & Bruckner Blvd	-73.925177	40.805701	BX	71	201
3986	2020-05-07	2020	2020-12-31	2020	233	4926	4843		E 149 St & Morris Ave	-73.922962	40.81734	BX	71	201
3923	2020-05-07	2020	2020-12-31	2020	235	1924	1933		Lincoln Ave & E 134 St	-73.928803	40.808484	BX	71	201
4017	2020-05-07	2020	2020-12-31	2020	211	4538	4550		E 138 St & 5 Av	-73.936153	40.81449	MN	71	111
3996	2020-05-08	2020	2020-12-31	2020	236	2859	2882		Lexington Ave & E 128 St	-73.936085	40.806414	MN	71	111
3998	2020-05-08	2020	2020-12-31	2020	237	7577	7546		W 135 St & Lenox Terrace Pl	-73.939336	40.813619	MN	71	110
3995	2020-05-09	2020	2020-12-31	2020	236	4335	4332		5 Ave & E 135 St	-73.937838	40.812191	MN	71	111
3924	2020-05-11	2020	2020-12-31	2020	234	3283	3314		Lincoln Ave & E 138 St	-73.927311	40.810893	BX	71	201
3920	2020-05-13	2020	2020-12-31	2020	233	5642	5701		E 132 St & Madison Ave	-73.937195	40.810224	MN	71	111
4016	2020-05-13	2020	2020-12-31	2020	232	5088	5080		Adam Clayton Powell Blvd & W 130 St	-73.946168	40.812346	MN	71	110
3931	2020-05-13	2020	2020-12-31	2020	231	1739	1742		Morris Ave & E 142 St	-73.924963	40.814469	BX	71	201
3926	2020-05-14	2020	2020-12-31	2020	231	5277	5268		5 Ave & W 131 St	-73.93973	40.81014	MN	71	110
3932	2020-05-14	2020	2020-12-30	2020	230	4050	4092		Grand Concourse & E 144 St	-73.927987	40.816576	BX	71	201
3935	2020-05-14	2020	2020-12-31	2020	232	3016	3008		Amsterdam Ave & W 131 St	-73.954295	40.816355	MN	71	109
3929	2020-05-15	2020	2020-12-31	2020	230	2602	2610		Willis Ave & E 141 St	-73.921606	40.81093	BX	71	201
3989	2020-05-15	2020	2020-12-31	2020	229	3174	3166		Willis Ave & E 137 St	-73.923604	40.808384	BX	71	201
3944	2020-05-20	2020	2020-12-31	2020	224	2206	2023		Convent Ave & W 135 St	-73.950988	40.818215	MN	71	109
3945	2020-05-20	2020	2020-12-31	2020	225	3702	3321		Amsterdam Ave & W 136 St	-73.951819	40.819746	MN	71	109
3937	2020-05-21	2020	2020-12-31	2020	222	1214	1213		E 135 St & St Ann's Ave	-73.918889	40.805089	BX	71	201
3938	2020-05-21	2020	2020-12-29	2020	124	283	297		E 133 St & Cypress Pl	-73.9174	40.80262	BX	71	201
3939	2020-05-22	2020	2020-12-31	2020	221	3797	3830		Willow Ave & E 133 St	-73.913863	40.800933	BX	71	201
3940	2020-05-22	2020	2020-12-29	2020	186	785	789		E 134 St & Walnut Ave	-73.911034	40.800425	BX	71	201
3946	2020-05-22	2020	2020-12-31	2020	223	8627	8680		St Nicholas Ave & W 137 St	-73.947568	40.818477	MN	71	109
4019	2020-05-23	2020	2020-12-31	2020	214	1174	1188		St. Ann's Av & Bruckner Blvd	-73.919763	40.803399	BX	71	201
3947	2020-05-27	2020	2020-12-31	2020	203	781	773		E 138 St & Willow Ave	-73.911545	40.804168	BX	71	201
3950	2020-05-27	2020	2020-12-31	2020	207	925	908		Brook Ave & E 141 St	-73.917875	40.809619	BX	71	201
4021	2020-05-27	2020	2020-12-31	2020	213	956	913		E 138 St & Grand Concourse	-73.930605	40.813224	BX	71	201
3958	2020-05-28	2020	2020-12-29	2020	212	1171	1175		Willis Ave & E 143 St	-73.92037	40.812299	BX	71	201
3961	2020-05-28	2020	2020-12-31	2020	213	2783	2851		Morris Ave & E 153 St	-73.921411	40.820036	BX	71	201
3955	2020-05-29	2020	2020-12-31	2020	208	1657	1681		St Mary's St & Jackson Ave	-73.91081	40.808891	BX	71	201
3956	2020-05-29	2020	2020-12-31	2020	210	1315	1301		St. Ann's Ave & E 144 St	-73.914932	40.811112	BX	71	201
3941	2020-05-30	2020	2020-12-31	2020	186	560	580		Walnut Ave & E 136 St	-73.909513	40.801657	BX	71	201
3957	2020-05-30	2020	2020-12-31	2020	211	1011	998		E 144 St & Brook Ave	-73.917037	40.811675	BX	71	201
4010	2020-06-02	2020	2020-12-31	2020	211	4355	3948		W 145 St & Amsterdam Ave	-73.947257	40.825244	MN	71	109
4020	2020-06-02	2020	2020-12-31	2020	212	7977	8017		Bradhurst Ave & W 148 St	-73.941616	40.825125	MN	71	110
4000	2020-06-03	2020	2020-12-31	2020	209	5522	5554		Lenox Ave & W 144 St	-73.936521	40.819783	MN	71	110
4007	2020-06-03	2020	2020-12-31	2020	212	7835	7509		Riverside Dr & W 138 St	-73.955857	40.823168	MN	71	109
3963	2020-06-03	2020	2020-12-31	2020	209	3555	3598		Melrose Ave & E 150 St	-73.917338	40.816827	BX	71	201
3967	2020-06-04	2020	2020-12-31	2020	210	5921	5156		W 146 St & Broadway	-73.949738	40.826969	MN	71	109
4009	2020-06-04	2020	2020-12-31	2020	210	8108	7804		Riverside Dr & W 145 St	-73.951989	40.827305	MN	71	109
3987	2020-06-05	2020	2020-12-31	2020	208	2485	2493		E 149 St & Jackson Ave	-73.909235	40.813135	BX	71	201
3949	2020-06-05	2020	2020-12-31	2020	199	2011	2238		Brook Ave & E 138 St	-73.91924	40.807408	BX	71	201
3965	2020-06-06	2020	2020-12-31	2020	204	1265	1273		E 149 St & Eagle Ave	-73.91186	40.814046	BX	71	201
4002	2020-06-06	2020	2020-12-31	2020	206	4720	4695		W 144 St & Adam Clayton Powell Blvd	-73.939249	40.820877	MN	71	110
4023	2020-06-07	2020	2020-12-31	2020	189	5714	5640		Adam Clayton Powell Blvd & W 141 St	-73.941057	40.819241	MN	71	110
3948	2020-06-08	2020	2020-12-31	2020	202	903	869		E 138 St & Cypress Ave	-73.914718	40.805559	BX	71	201
4006	2020-06-09	2020	2020-12-31	2020	197	1427	1447		E 147 St & Bergen Ave	-73.91839	40.814673	BX	71	201
3934	2020-06-10	2020	2020-12-31	2020	205	7328	7351		St Nicholas Ave & E 134 St	-73.948222	40.816234	MN	71	110
3997	2020-06-10	2020	2020-12-31	2020	205	6776	6805		5 Av & W 139 St	-73.935856	40.815484	MN	71	110
3930	2020-06-11	2020	2020-12-31	2020	204	1296	1296		E 142 St & 3 Ave	-73.923697	40.812735	BX	71	201
3936	2020-06-11	2020	2020-12-31	2020	199	7892	7925		W 133 St & 12 Ave	-73.959089	40.820003	MN	71	109
3925	2020-06-11	2020	2020-12-30	2020	199	976	975		E 138 St & Canal St W	-73.929153	40.812304	BX	71	201
3959	2020-06-12	2020	2020-12-31	2020	192	6284	6211		Edgecombe Ave & W 145 St	-73.94386	40.823498	MN	71	109
3951	2020-06-13	2020	2020-12-31	2020	197	1379	1427		E 141 St & St Ann's Ave	-73.916124	40.808633	BX	71	201
4004	2020-06-14	2020	2020-12-31	2020	198	9366	9412		Edgecombe Ave & W 141 St	-73.945144	40.820681	MN	71	110
3927	2020-06-16	2020	2020-12-31	2020	197	5544	5516		Lenox Ave & W 133 St	-73.941878	40.81296	MN	71	110
3928	2020-06-16	2020	2020-12-31	2020	198	5998	6043		Adam Clayton Powell Blvd & W 132 St	-73.94521	40.813539	MN	71	110
3954	2020-06-16	2020	2020-07-13	2020	26	69	70		Southern Blvd & E 142 St	-73.907999	40.807258	BX	71	201
3952	2020-06-18	2020	2020-12-30	2020	185	795	804		E 141 St & Jackson Ave	-73.911837	40.806896	BX	71	201
4005	2020-06-18	2020	2020-12-31	2020	195	1299	1314		St. Nicholas Terrace & Convent Ave	-73.947868	40.821294	MN	71	109
4036	2020-06-24	2020	2020-12-31	2020	190	13025	13222		Motorgate	-73.9477213	40.7639089	MN	71	108
4037	2020-06-24	2020	2020-12-31	2020	190	12129	12228		Roosevelt Island Tramway	-73.9536	40.757284	MN	71	108
4038	2020-06-24	2020	2020-12-31	2020	188	5518	5564		Southpoint Park	-73.95865202	40.75370225	MN	71	108
3960	2020-06-25	2020	2020-12-31	2020	161	2208	2014		Hamilton Pl & W 140 St	-73.951346	40.822756	MN	71	109
4012	2020-06-25	2020	2020-12-31	2020	187	3612	3304		W 148 St & Amsterdam Ave	-73.945909	40.827075	MN	71	109
3966	2020-06-26	2020	2020-12-31	2020	182	978	992		Wales Ave & E 147 St	-73.907729	40.811314	BX	71	201
3968	2020-06-26	2020	2020-12-31	2020	185	2080	2100		Propsect Ave & E 151 St	-73.903927	40.814232	BX	71	201
4011	2020-06-26	2020	2020-12-31	2020	188	1944	1966		Westchester Ave & Jackson Ave	-73.908116	40.816124	BX	71	201
3953	2020-07-01	2020	2020-12-31	2020	183	3391	3424		W 147 St & Adam Clayton Powell Blvd	-73.937413	40.82281	MN	71	110
4018	2020-07-01	2020	2020-12-31	2020	183	2957	2965		Broadway & W 131 St	-73.957163	40.817555	MN	71	109
3969	2020-07-02	2020	2020-12-30	2020	173	726	747		St Ann's Ave & Westchester Ave	-73.911918	40.815887	BX	71	201
3942	2020-07-02	2020	2020-12-31	2020	169	3401	3438		Broadway & W 133 St	-73.956156	40.8190344	MN	71	109
4035	2020-07-03	2020	2020-12-31	2020	161	2419	2227		Broadway & W 153 St	-73.946665	40.831327	MN	71	109
4044	2020-07-07	2020	2020-12-31	2020	178	33794	33973		8 Ave & W 38 St	-73.99177	40.75461	MN	71	104
3999	2020-07-07	2020	2020-12-31	2020	169	7778	7818		Adam Clayton Powell Blvd & W 138 St	-73.94229591	40.81695971	MN	71	110
4045	2020-07-08	2020	2020-12-31	2020	176	23053	23137		West End Ave & W 60 St	-73.99005	40.77237	MN	71	107
3977	2020-07-08	2020	2020-12-31	2020	147	1320	1327		Prospect Ave & Longwood Ave	-73.90202	40.81899	BX	71	201
3978	2020-07-12	2020	2020-12-31	2020	149	950	947		Cauldwell Ave & E 161 St	-73.907521	40.82188	BX	71	201
4024	2020-07-12	2020	2020-12-31	2020	166	2043	2058		Macombs Pl & W 152 St	-73.937948	40.826406	MN	71	110
4032	2020-07-15	2020	2020-12-31	2020	151	613	622		E 155 St & Courtlandt Ave	-73.917579	40.82057	BX	71	201
4064	2020-07-15	2020	2020-12-31	2020	131	295	243		Southern Blvd & E 142 St	-73.90809774	40.80734744	BX	71	201
3933	2020-07-16	2020	2020-12-31	2020	152	1052	1060		Gerard Ave & E 146 St	-73.92965	40.817755	BX	71	201
3475	2020-07-17	2020	2020-07-20	2020	2	0	2	T2	Liberty State Park				70	
4001	2020-07-19	2020	2020-12-31	2020	163	1549	1557		Lenox Ave & W 146 St	-73.935971	40.821111	MN	71	110
4058	2020-07-20	2020	2020-12-31	2020	164	10023	9964		Madison Av & E 51 St	-73.97513	40.75863	MN	71	105
3970	2020-07-20	2020	2020-12-31	2020	157	759	769		Melrose Ave & E 154 St	-73.916071	40.819609	BX	71	201
4014	2020-07-20	2020	2020-12-31	2020	161	4682	4719		Riverside Dr & W 148 St	-73.950426	40.829114	MN	71	109
3982	2020-07-21	2020	2020-12-31	2020	153	656	686		Bergen Ave & E 152 St	-73.914737	40.817166	BX	71	201
4041	2020-07-22	2020	2020-12-31	2020	161	1520	1540		Adam Clayton Powell Blvd & W 151 St	-73.936232	40.825289	MN	71	110
3984	2020-07-23	2020	2020-12-31	2020	160	1674	1604		W 140 St & Riverside Dr	-73.954743	40.824013	MN	71	109
4034	2020-07-23	2020	2020-12-31	2020	161	1873	1796		Hamilton Pl & W 138 St	-73.952761	40.821728	MN	71	109
3964	2020-07-24	2020	2020-12-31	2020	158	956	980		Brook Ave & E 148 St	-73.915368	40.814383	BX	71	201
4025	2020-07-24	2020	2020-12-31	2020	160	1093	1063		Edgecombe Ave & W 150 St	-73.941427	40.826881	MN	71	110
3973	2020-07-28	2020	2020-12-31	2020	155	2817	2738		St Nicholas Ave & W 150 St	-73.942722	40.827212	MN	71	109
4029	2020-07-28	2020	2020-12-31	2020	156	1370	1384		Courtlandt Ave & E 149 St	-73.919549	40.816402	BX	71	201
3922	2020-07-29	2020	2020-12-31	2020	155	1365	1363		Alexander Ave & E 134 St	-73.927107	40.807466	BX	71	201
3976	2020-07-30	2020	2020-12-31	2020	154	1339	1370		E 156 & Brook Ave	-73.912411	40.819823	BX	71	201
3980	2020-07-30	2020	2020-12-31	2020	152	1717	1621		Amsterdam Ave & W 152 St	-73.944279	40.829523	MN	71	109
3975	2020-07-31	2020	2020-12-31	2020	150	1033	1024		Brook Ave & E 157 St	-73.911759	40.820713	BX	71	201
3981	2020-07-31	2020	2020-12-31	2020	151	1132	1136		Harlem River Dr & W 155 St	-73.939929	40.830476	MN	71	110
4104	2020-08-01	2020	2020-12-31	2020	136	469	434		Old Broadway & W 133 St	-73.955277	40.818212	MN	71	109
4043	2020-08-02	2020	2020-12-31	2020	147	17502	17497		W 78 St & Amsterdam Ave	-73.97908509	40.78253586	MN	71	107
4028	2020-08-03	2020	2020-12-31	2020	146	967	973		Frederick Douglass Blvd & Harlem River Dr	-73.936371	40.830702	MN	71	110
4013	2020-08-03	2020	2020-12-31	2020	148	823	769		Convent Ave & W 151 St	-73.942924	40.82831	MN	71	109
4082	2020-08-03	2020	2020-12-31	2020	130	667	658		Gerard Ave & McClellan St	-73.92112	40.833909	BX	71	204
4048	2020-08-04	2020	2020-12-31	2020	147	1405	1214		St. Nicholas Ave & W 157 St	-73.94102	40.832314	MN	71	112
4072	2020-08-04	2020	2020-12-31	2020	148	8157	8196		W 48 St & Rockefeller Plaza	-73.97960275	40.75793646	MN	71	105
4073	2020-08-04	2020	2020-12-31	2020	149	8172	8204		W 51 St & Rockefeller Plaza	-73.97808194	40.75969996	MN	71	105
4031	2020-08-04	2020	2020-12-31	2020	131	343	356		Cauldwell Ave & E 158 St	-73.908351	40.81989	BX	71	201
4071	2020-08-04	2020	2020-12-31	2020	145	3845	3815		Broadway & W 160 St	-73.9434	40.835775	MN	71	112
3983	2020-08-05	2020	2020-12-31	2020	140	622	621		Westchester Ave & E 156 St	-73.905203	40.817802	BX	71	201
4015	2020-08-05	2020	2020-12-31	2020	148	1669	1691		W 155 St & Frederick Douglass Blvd	-73.936996	40.82923	MN	71	110
4051	2020-08-05	2020	2020-12-31	2020	149	1845	1646		W 160 St & St. Nicholas Ave	-73.939865	40.834468	MN	71	112
4052	2020-08-05	2020	2020-12-31	2020	148	1811	1359		Amsterdam Ave & W 162 St	-73.939789	40.83618	MN	71	112
4054	2020-08-05	2020	2020-12-31	2020	148	1218	1195		W 163 St & Riverside Dr	-73.945446	40.839278	MN	71	112
4067	2020-08-05	2020	2020-12-28	2020	132	878	796		Amsterdam Ave & W 180 St	-73.931205	40.847396	MN	71	112
3985	2020-08-06	2020	2020-12-30	2020	137	542	556		E 160 St & Tinton Ave	-73.903944	40.820302	BX	71	201
4055	2020-08-06	2020	2020-12-31	2020	147	2890	2619		W 165 St & Fort Washington Ave	-73.942939	40.84004	MN	71	112
4056	2020-08-06	2020	2020-12-31	2020	147	2607	2163		Broadway & W 165 St	-73.941409	40.839137	MN	71	112
4053	2020-08-06	2020	2020-12-28	2020	121	393	351		W 163 St & Edgecombe Ave	-73.937496	40.835798	MN	71	112
4060	2020-08-07	2020	2020-12-31	2020	145	1321	1190		Amsterdam Ave & W 172 St	-73.935111	40.842173	MN	71	112
4061	2020-08-07	2020	2020-12-31	2020	147	2875	2756		Fort Washington Ave & W 173 St	-73.940493	40.84522	MN	71	112
4059	2020-08-07	2020	2020-12-31	2020	146	1543	1435		W 171 St & St. Nicholas Ave	-73.938631	40.842941	MN	71	112
4088	2020-08-08	2020	2020-12-31	2020	127	1264	1272		Nelson Ave & W 172 St	-73.920999	40.843965	BX	71	204
4096	2020-08-08	2020	2020-12-31	2020	130	1617	1596		Grand Concourse & E 167 St	-73.917641	40.834263	BX	71	204
4099	2020-08-08	2020	2020-12-31	2020	127	1494	1549		E 169 St & Webster Ave	-73.908863	40.834015	BX	71	204
4063	2020-08-09	2020	2020-12-31	2020	140	1240	1176		Wadsworth Ave & W 175 St	-73.937648	40.846052	MN	71	112
4047	2020-08-10	2020	2020-12-31	2020	144	1221	1184		Amsterdam Ave & W 156 St	-73.942386	40.832081	MN	71	112
4050	2020-08-11	2020	2020-12-31	2020	125	426	419		W 159 St & Edgecombe Ave	-73.939326	40.833303	MN	71	112
4057	2020-08-11	2020	2020-12-31	2020	141	1372	1308		Amsterdam Ave & W 167 St	-73.937044	40.839443	MN	71	112
4074	2020-08-11	2020	2020-12-31	2020	137	943	805		Edgecombe Ave & W 167 St	-73.936085	40.838191	MN	71	112
4075	2020-08-11	2020	2020-12-31	2020	142	20361	20366		Central Park West & W 85 St	-73.969862	40.78476	MN	71	107
4123	2020-08-11	2020	2020-12-31	2020	136	9165	9003		Central Park W & W 103 St	-73.96158904	40.79603684	MN	71	107
4062	2020-08-12	2020	2020-12-31	2020	135	913	873		Amsterdam Ave & W 175 St	-73.933651	40.844044	MN	71	112
4069	2020-08-12	2020	2020-12-31	2020	146	1668	1542		Cabrini Blvd & W 177 St	-73.941343	40.848282	MN	71	112
4040	2020-08-12	2020	2020-12-31	2020	141	11897	11867		Madison Ave & E 26 St	-73.98671329	40.74268473	MN	71	105
4084	2020-08-12	2020	2020-12-31	2020	126	871	839		Sheridan Ave & E 168 St	-73.9154	40.835334	BX	71	204
4065	2020-08-13	2020	2020-12-31	2020	140	2333	2005		Wadsworth Ave & W 179 St	-73.936064	40.848467	MN	71	112
4066	2020-08-13	2020	2020-12-31	2020	136	792	743		Audobon Ave & W 179 St	-73.933291	40.847305	MN	71	112
4027	2020-08-14	2020	2020-12-31	2020	138	1731	1655		St. Nicholas Ave & W 155 St	-73.941323	40.830663	MN	71	109
4068	2020-08-14	2020	2020-12-31	2020	139	4735	4581		Fort Washington Ave & W 183 St	-73.937854	40.852252	MN	71	112
4124	2020-08-17	2020	2020-12-31	2020	135	13465	13432		Central Park W & W 91 St	-73.96680057	40.78866499	MN	71	164
4122	2020-08-18	2020	2020-12-31	2020	135	19075	18845		Central Park W & W 97 St	-73.96417066	40.79249519	MN	71	107
4079	2020-08-18	2020	2020-12-31	2020	136	1752	1770		Grant Ave & E 164 St	-73.91769	40.828847	BX	71	204
4070	2020-08-19	2020	2020-12-31	2020	134	3064	3063		W 180 St & Ft Washington Ave	-73.938423	40.849972	MN	71	112
4109	2020-08-19	2020	2020-12-31	2020	134	1668	1633		Amsterdam Ave & W 183 St	-73.93022	40.84925	MN	71	112
4081	2020-08-19	2020	2020-12-31	2020	131	671	682		Gerard Ave & E 165 St	-73.922394	40.83173	BX	71	204
4110	2020-08-19	2020	2020-12-31	2020	120	7352	7303		Avenue D & E 10 St	-73.97515833	40.72506551	MN	71	103
3748	2020-08-19	2020	2020-08-19	2020	1	0	1	T1	Pier 40 X2	-74.01169271	40.72848686	MN	71	102
4085	2020-08-20	2020	2020-12-31	2020	128	1531	1534		Grand Concourse & E 171 St	-73.913004	40.839549	BX	71	204
4106	2020-08-20	2020	2020-12-31	2020	133	870	858		Ogden Ave & W 164 St	-73.929372	40.832812	BX	71	204
4076	2020-08-21	2020	2020-12-31	2020	131	1739	1774		E 150 St & Gerard Ave	-73.928947	40.820089	BX	71	204
4116	2020-08-24	2020	2020-12-31	2020	121	669	675		Gerard Ave & E 164 St	-73.923391	40.830262	BX	71	204
4103	2020-08-24	2020	2020-12-30	2020	124	951	929		Ogden Ave & W 165 St	-73.928381	40.834457	BX	71	204
4098	2020-08-25	2020	2020-12-31	2020	127	722	727		Shakespeare Ave & W 169 St	-73.922423	40.839312	BX	71	204
4086	2020-08-26	2020	2020-12-31	2020	119	593	610		Inwood Ave & W 170 St	-73.919228	40.840536	BX	71	204
3972	2020-08-27	2020	2020-12-31	2020	124	621	637		E 158 St & Melrose Ave	-73.914688	40.822215	BX	71	201
4087	2020-08-27	2020	2020-12-31	2020	122	891	871		W 170 St & University Ave	-73.926075	40.84207	BX	71	204
4090	2020-08-31	2020	2020-12-31	2020	113	630	591		Grand Concourse & E 156 St	-73.924689	40.823429	BX	71	204
4101	2020-08-31	2020	2020-12-31	2020	110	423	458		E 153 St & E 157 St	-73.929327	40.826677	BX	71	204
4092	2020-09-01	2020	2020-12-31	2020	116	568	563		Jerome Ave & Anderson Ave	-73.928747	40.830179	BX	71	204
4125	2020-09-01	2020	2020-12-31	2020	122	3421	3429		E 161 St & River Ave	-73.927111	40.827883	BX	71	204
